"feature_id","feature_category","feature_label","implementation","structure_case_id","pdb_id","size_class","structure_status","matrix_status","evidence_ref","reason"
"camera.object-focus","camera","object-focus","IMPLEMENTED","RCSB-1BNA","1BNA","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"camera.object-focus","camera","object-focus","IMPLEMENTED","RCSB-1TRA","1TRA","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"camera.object-focus","camera","object-focus","IMPLEMENTED","RCSB-1EH1","1EH1","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"camera.object-focus","camera","object-focus","IMPLEMENTED","RCSB-1G6V","1G6V","M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"camera.object-focus","camera","object-focus","IMPLEMENTED","RCSB-1C3W","1C3W","M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"camera.object-focus","camera","object-focus","IMPLEMENTED","RCSB-1AON","1AON","L","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"camera.object-focus","camera","object-focus","IMPLEMENTED","RCSB-5LE5","5LE5","L","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"camera.object-focus","camera","object-focus","IMPLEMENTED","RCSB-3J9M","3J9M","XL","BLOCKED","BLOCKED","DATASET_MANIFEST.json","Canonical ingestion probe exceeded 995 seconds (~16.6 minutes) without producing a validated result; probe was terminated to preserve the bounded campaign environment."
"camera.object-focus","camera","object-focus","IMPLEMENTED","RCSB-4V6F","4V6F","XXL","BLOCKED","BLOCKED","DATASET_MANIFEST.json","Application ingestion hard limit is 26214400 bytes."
"camera.object-focus","camera","object-focus","IMPLEMENTED","RCSB-1AFO","1AFO","M","BLOCKED","BLOCKED","DATASET_MANIFEST.json","mmCIF coordinate models do not have a validated atom correspondence."
"camera.selection-focus","camera","selection-focus","IMPLEMENTED","LOCAL-g1c-small-molecule.pdb","","XS","PASS","PASS","VISUAL_EVIDENCE_MANIFEST.json","Canonical real-app or prior acceptance visual evidence covers this feature family on this representative structure."
"camera.selection-focus","camera","selection-focus","IMPLEMENTED","LOCAL-ring-ligand.pdb","","XS","PASS","PASS","VISUAL_EVIDENCE_MANIFEST.json","Canonical real-app or prior acceptance visual evidence covers this feature family on this representative structure."
"camera.selection-focus","camera","selection-focus","IMPLEMENTED","LOCAL-mini-protein.pdb","","XS","PASS","PASS","VISUAL_EVIDENCE_MANIFEST.json","Canonical real-app or prior acceptance visual evidence covers this feature family on this representative structure."
"camera.selection-focus","camera","selection-focus","IMPLEMENTED","LOCAL-multistate.pdb","","S","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"camera.selection-focus","camera","selection-focus","IMPLEMENTED","LOCAL-typed-nucleic.mmcif","","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"camera.selection-focus","camera","selection-focus","IMPLEMENTED","LOCAL-edge-identity.mmcif","","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"camera.selection-focus","camera","selection-focus","IMPLEMENTED","LOCAL-g1c-secondary-formal.pdb","","S","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"camera.selection-focus","camera","selection-focus","IMPLEMENTED","LOCAL-unit-cell.pdb","","S","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"camera.selection-focus","camera","selection-focus","IMPLEMENTED","LOCAL-g1c-malformed.pdb","","S","BLOCKED","BLOCKED","DATASET_MANIFEST.json","Invalid x coordinate value in structure input."
"camera.selection-focus","camera","selection-focus","IMPLEMENTED","RCSB-1CRN","1CRN","S","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"camera.selection-focus","camera","selection-focus","IMPLEMENTED","RCSB-1UBQ","1UBQ","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"camera.selection-focus","camera","selection-focus","IMPLEMENTED","RCSB-4DJW","4DJW","M","PASS","PASS","VISUAL_EVIDENCE_MANIFEST.json","Canonical real-app or prior acceptance visual evidence covers this feature family on this representative structure."
"camera.selection-focus","camera","selection-focus","IMPLEMENTED","RCSB-1BNA","1BNA","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"camera.selection-focus","camera","selection-focus","IMPLEMENTED","RCSB-1TRA","1TRA","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"camera.selection-focus","camera","selection-focus","IMPLEMENTED","RCSB-1EH1","1EH1","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"camera.selection-focus","camera","selection-focus","IMPLEMENTED","RCSB-1G6V","1G6V","M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"camera.selection-focus","camera","selection-focus","IMPLEMENTED","RCSB-1C3W","1C3W","M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"camera.selection-focus","camera","selection-focus","IMPLEMENTED","RCSB-1AON","1AON","L","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"camera.selection-focus","camera","selection-focus","IMPLEMENTED","RCSB-5LE5","5LE5","L","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"camera.selection-focus","camera","selection-focus","IMPLEMENTED","RCSB-3J9M","3J9M","XL","BLOCKED","BLOCKED","DATASET_MANIFEST.json","Canonical ingestion probe exceeded 995 seconds (~16.6 minutes) without producing a validated result; probe was terminated to preserve the bounded campaign environment."
"camera.selection-focus","camera","selection-focus","IMPLEMENTED","RCSB-4V6F","4V6F","XXL","BLOCKED","BLOCKED","DATASET_MANIFEST.json","Application ingestion hard limit is 26214400 bytes."
"camera.selection-focus","camera","selection-focus","IMPLEMENTED","RCSB-1AFO","1AFO","M","BLOCKED","BLOCKED","DATASET_MANIFEST.json","mmCIF coordinate models do not have a validated atom correspondence."
"labels.atom-labels","labels","atom labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-g1c-small-molecule.pdb","","XS","PASS","PASS","VISUAL_EVIDENCE_MANIFEST.json","Canonical real-app or prior acceptance visual evidence covers this feature family on this representative structure."
"labels.atom-labels","labels","atom labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-ring-ligand.pdb","","XS","PASS","PASS","VISUAL_EVIDENCE_MANIFEST.json","Canonical real-app or prior acceptance visual evidence covers this feature family on this representative structure."
"labels.atom-labels","labels","atom labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-mini-protein.pdb","","XS","PASS","PASS","VISUAL_EVIDENCE_MANIFEST.json","Canonical real-app or prior acceptance visual evidence covers this feature family on this representative structure."
"labels.atom-labels","labels","atom labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-multistate.pdb","","S","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.atom-labels","labels","atom labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-typed-nucleic.mmcif","","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.atom-labels","labels","atom labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-edge-identity.mmcif","","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.atom-labels","labels","atom labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-g1c-secondary-formal.pdb","","S","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.atom-labels","labels","atom labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-unit-cell.pdb","","S","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.atom-labels","labels","atom labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-g1c-malformed.pdb","","S","BLOCKED","BLOCKED","DATASET_MANIFEST.json","Invalid x coordinate value in structure input."
"labels.atom-labels","labels","atom labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1CRN","1CRN","S","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.atom-labels","labels","atom labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1UBQ","1UBQ","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.atom-labels","labels","atom labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-4DJW","4DJW","M","PASS","PASS","VISUAL_EVIDENCE_MANIFEST.json","Canonical real-app or prior acceptance visual evidence covers this feature family on this representative structure."
"labels.atom-labels","labels","atom labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1BNA","1BNA","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.atom-labels","labels","atom labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1TRA","1TRA","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.atom-labels","labels","atom labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1EH1","1EH1","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.atom-labels","labels","atom labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1G6V","1G6V","M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.atom-labels","labels","atom labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1C3W","1C3W","M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.atom-labels","labels","atom labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1AON","1AON","L","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.atom-labels","labels","atom labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-5LE5","5LE5","L","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.atom-labels","labels","atom labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-3J9M","3J9M","XL","BLOCKED","BLOCKED","DATASET_MANIFEST.json","Canonical ingestion probe exceeded 995 seconds (~16.6 minutes) without producing a validated result; probe was terminated to preserve the bounded campaign environment."
"labels.atom-labels","labels","atom labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-4V6F","4V6F","XXL","BLOCKED","BLOCKED","DATASET_MANIFEST.json","Application ingestion hard limit is 26214400 bytes."
"labels.atom-labels","labels","atom labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1AFO","1AFO","M","BLOCKED","BLOCKED","DATASET_MANIFEST.json","mmCIF coordinate models do not have a validated atom correspondence."
"labels.residue-labels","labels","residue labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-g1c-small-molecule.pdb","","XS","PASS","PASS","VISUAL_EVIDENCE_MANIFEST.json","Canonical real-app or prior acceptance visual evidence covers this feature family on this representative structure."
"labels.residue-labels","labels","residue labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-ring-ligand.pdb","","XS","PASS","PASS","VISUAL_EVIDENCE_MANIFEST.json","Canonical real-app or prior acceptance visual evidence covers this feature family on this representative structure."
"labels.residue-labels","labels","residue labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-mini-protein.pdb","","XS","PASS","PASS","VISUAL_EVIDENCE_MANIFEST.json","Canonical real-app or prior acceptance visual evidence covers this feature family on this representative structure."
"labels.residue-labels","labels","residue labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-multistate.pdb","","S","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.residue-labels","labels","residue labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-typed-nucleic.mmcif","","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.residue-labels","labels","residue labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-edge-identity.mmcif","","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.residue-labels","labels","residue labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-g1c-secondary-formal.pdb","","S","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.residue-labels","labels","residue labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-unit-cell.pdb","","S","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.residue-labels","labels","residue labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-g1c-malformed.pdb","","S","BLOCKED","BLOCKED","DATASET_MANIFEST.json","Invalid x coordinate value in structure input."
"labels.residue-labels","labels","residue labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1CRN","1CRN","S","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.residue-labels","labels","residue labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1UBQ","1UBQ","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.residue-labels","labels","residue labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-4DJW","4DJW","M","PASS","PASS","VISUAL_EVIDENCE_MANIFEST.json","Canonical real-app or prior acceptance visual evidence covers this feature family on this representative structure."
"labels.residue-labels","labels","residue labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1BNA","1BNA","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.residue-labels","labels","residue labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1TRA","1TRA","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.residue-labels","labels","residue labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1EH1","1EH1","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.residue-labels","labels","residue labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1G6V","1G6V","M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.residue-labels","labels","residue labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1C3W","1C3W","M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.residue-labels","labels","residue labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1AON","1AON","L","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.residue-labels","labels","residue labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-5LE5","5LE5","L","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.residue-labels","labels","residue labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-3J9M","3J9M","XL","BLOCKED","BLOCKED","DATASET_MANIFEST.json","Canonical ingestion probe exceeded 995 seconds (~16.6 minutes) without producing a validated result; probe was terminated to preserve the bounded campaign environment."
"labels.residue-labels","labels","residue labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-4V6F","4V6F","XXL","BLOCKED","BLOCKED","DATASET_MANIFEST.json","Application ingestion hard limit is 26214400 bytes."
"labels.residue-labels","labels","residue labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1AFO","1AFO","M","BLOCKED","BLOCKED","DATASET_MANIFEST.json","mmCIF coordinate models do not have a validated atom correspondence."
"labels.chain-object-labels","labels","chain/object labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-g1c-small-molecule.pdb","","XS","PASS","PASS","VISUAL_EVIDENCE_MANIFEST.json","Canonical real-app or prior acceptance visual evidence covers this feature family on this representative structure."
"labels.chain-object-labels","labels","chain/object labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-ring-ligand.pdb","","XS","PASS","PASS","VISUAL_EVIDENCE_MANIFEST.json","Canonical real-app or prior acceptance visual evidence covers this feature family on this representative structure."
"labels.chain-object-labels","labels","chain/object labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-mini-protein.pdb","","XS","PASS","PASS","VISUAL_EVIDENCE_MANIFEST.json","Canonical real-app or prior acceptance visual evidence covers this feature family on this representative structure."
"labels.chain-object-labels","labels","chain/object labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-multistate.pdb","","S","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.chain-object-labels","labels","chain/object labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-typed-nucleic.mmcif","","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.chain-object-labels","labels","chain/object labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-edge-identity.mmcif","","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.chain-object-labels","labels","chain/object labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-g1c-secondary-formal.pdb","","S","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.chain-object-labels","labels","chain/object labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-unit-cell.pdb","","S","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.chain-object-labels","labels","chain/object labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-g1c-malformed.pdb","","S","BLOCKED","BLOCKED","DATASET_MANIFEST.json","Invalid x coordinate value in structure input."
"labels.chain-object-labels","labels","chain/object labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1CRN","1CRN","S","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.chain-object-labels","labels","chain/object labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1UBQ","1UBQ","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.chain-object-labels","labels","chain/object labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-4DJW","4DJW","M","PASS","PASS","VISUAL_EVIDENCE_MANIFEST.json","Canonical real-app or prior acceptance visual evidence covers this feature family on this representative structure."
"labels.chain-object-labels","labels","chain/object labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1BNA","1BNA","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.chain-object-labels","labels","chain/object labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1TRA","1TRA","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.chain-object-labels","labels","chain/object labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1EH1","1EH1","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.chain-object-labels","labels","chain/object labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1G6V","1G6V","M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.chain-object-labels","labels","chain/object labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1C3W","1C3W","M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.chain-object-labels","labels","chain/object labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1AON","1AON","L","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.chain-object-labels","labels","chain/object labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-5LE5","5LE5","L","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.chain-object-labels","labels","chain/object labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-3J9M","3J9M","XL","BLOCKED","BLOCKED","DATASET_MANIFEST.json","Canonical ingestion probe exceeded 995 seconds (~16.6 minutes) without producing a validated result; probe was terminated to preserve the bounded campaign environment."
"labels.chain-object-labels","labels","chain/object labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-4V6F","4V6F","XXL","BLOCKED","BLOCKED","DATASET_MANIFEST.json","Application ingestion hard limit is 26214400 bytes."
"labels.chain-object-labels","labels","chain/object labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1AFO","1AFO","M","BLOCKED","BLOCKED","DATASET_MANIFEST.json","mmCIF coordinate models do not have a validated atom correspondence."
"labels.measurement-labels","labels","measurement labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-g1c-small-molecule.pdb","","XS","PASS","PASS","VISUAL_EVIDENCE_MANIFEST.json","Canonical real-app or prior acceptance visual evidence covers this feature family on this representative structure."
"labels.measurement-labels","labels","measurement labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-ring-ligand.pdb","","XS","PASS","PASS","VISUAL_EVIDENCE_MANIFEST.json","Canonical real-app or prior acceptance visual evidence covers this feature family on this representative structure."
"labels.measurement-labels","labels","measurement labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-mini-protein.pdb","","XS","PASS","PASS","VISUAL_EVIDENCE_MANIFEST.json","Canonical real-app or prior acceptance visual evidence covers this feature family on this representative structure."
"labels.measurement-labels","labels","measurement labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-multistate.pdb","","S","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.measurement-labels","labels","measurement labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-typed-nucleic.mmcif","","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.measurement-labels","labels","measurement labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-edge-identity.mmcif","","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.measurement-labels","labels","measurement labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-g1c-secondary-formal.pdb","","S","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.measurement-labels","labels","measurement labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-unit-cell.pdb","","S","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.measurement-labels","labels","measurement labels","IMPLEMENTED_WITH_LIMITATIONS","LOCAL-g1c-malformed.pdb","","S","BLOCKED","BLOCKED","DATASET_MANIFEST.json","Invalid x coordinate value in structure input."
"labels.measurement-labels","labels","measurement labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1CRN","1CRN","S","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.measurement-labels","labels","measurement labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1UBQ","1UBQ","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.measurement-labels","labels","measurement labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-4DJW","4DJW","M","PASS","PASS","VISUAL_EVIDENCE_MANIFEST.json","Canonical real-app or prior acceptance visual evidence covers this feature family on this representative structure."
"labels.measurement-labels","labels","measurement labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1BNA","1BNA","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.measurement-labels","labels","measurement labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1TRA","1TRA","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.measurement-labels","labels","measurement labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1EH1","1EH1","S/M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.measurement-labels","labels","measurement labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1G6V","1G6V","M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.measurement-labels","labels","measurement labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1C3W","1C3W","M","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
"labels.measurement-labels","labels","measurement labels","IMPLEMENTED_WITH_LIMITATIONS","RCSB-1AON","1AON","L","PASS","NOT_APPLICABLE","FEATURE_INVENTORY.json","Feature family is covered by canonical visual evidence; this structure was not a direct visual capture target."
